id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
14985,8004,151.6097247,67.90278859,0.8940942561,8231,100.9505291,0.7021052632,362.895,0.7637565979,2.232746663,0
8956,6770,167.1322053,52.40358339,0.9495731133,6961,92.84304884,0.5004435245,372.184,0.6141622724,3.1893278,1
6686,4781,137.5656723,45.44592933,0.9438556822,4965,78.02152436,0.5937655241,305.872,0.6421687419,3.027018575,1
16009,6577,138.5681808,61.03424702,0.8977704445,6692,91.51008953,0.6280557678,328.013,0.7681669065,2.270334895,0
16960,8483,159.108977,68.63449349,0.9021761462,8690,103.9273355,0.5770748299,381.913,0.7308536963,2.318207201,0
3107,7093,161.5290846,57.44749456,0.9346199794,7379,95.03203718,0.8162255466,371.066,0.6473475349,2.811769004,1
2326,5491,140.0830965,50.83708113,0.9318255176,5606,83.61434291,0.5101263471,316.736,0.6878067794,2.755529889,1
9005,5441,151.1233658,47.31665701,0.9497203142,5625,83.23278418,0.8101548541,329.938,0.6280929446,3.193872419,1
4202,6712,157.7638564,54.8258993,0.9376730312,6876,92.4444905,0.5059550731,359.277,0.6534358841,2.87754252,1
2253,6251,149.4271253,54.35248006,0.9315008889,6454,89.21334202,0.5114966042,348.4,0.6471471908,2.74922368,1
9335,6223,161.7955984,50.1366559,0.9507768122,6356,89.01331185,0.8257696391,351.034,0.634616412,3.227091946,1
1705,7405,160.8305648,59.49397761,0.9290647622,7636,97.09963352,0.5636751161,368.198,0.6863917842,2.703308323,1
7474,6153,157.2879652,51.12136705,0.9457079454,6348,88.51125871,0.5893678161,347.115,0.6417265629,3.076755852,1
16275,8671,159.9431554,70.10797407,0.898813837,8915,105.072642,0.7470491945,381.966,0.7468435538,2.281383217,0
13261,9474,162.5746451,74.70791043,0.8881622998,9635,109.8301937,0.709344115,387.127,0.7943946677,2.17613696,0
6837,6589,128.4443716,66.17798559,0.8570538607,6739,91.5935334,0.5984015984,321.366,0.8017325519,1.940892737,0
18043,6754,146.9768357,58.86325609,0.9162996332,6879,92.73327281,0.7583651471,337.158,0.7466275008,2.496919903,0
2857,5352,139.8259357,50.02637164,0.9338074183,5522,82.54924617,0.7512633352,316.556,0.6711581522,2.795044516,1
13049,9304,161.7868127,74.57719014,0.8874211034,9546,108.8403451,0.7753333333,388.202,0.775825462,2.169387347,0
11585,9385,159.5033876,75.62492404,0.8804562584,9554,109.3130968,0.8077982441,383.48,0.8019710729,2.109137822,0
17954,5972,138.6965677,56.63203957,0.9128406073,6160,87.19969358,0.5148275862,324.451,0.7129046197,2.44908304,0
8974,5698,153.6352832,48.14651228,0.949627192,5891,85.17581186,0.4518636003,339.395,0.6216149188,3.190995068,1
17198,9134,166.1479934,71.15219276,0.9036622548,9461,107.8414113,0.5425279164,397.114,0.7278476348,2.335107141,0
9151,6212,160.2058534,49.93593466,0.9501810377,6468,88.93460548,0.4529017206,355.805,0.6166194471,3.208227792,1
11074,5606,160.4807605,44.89957926,0.9600636452,5751,84.48538861,0.4322615468,341.638,0.6035741284,3.57421524,1
15125,8948,160.6230403,71.79361186,0.8945491602,9189,106.7377508,0.8039532794,381.114,0.774151633,2.237288752,0
14418,9801,166.9254862,75.41943079,0.892111679,10095,111.7095375,0.7034883721,402.319,0.7609202938,2.213295492,0
9841,9711,160.1189122,78.10105168,0.8729727039,10047,111.195455,0.6106011066,396.792,0.7750826282,2.050150526,0
16626,9436,167.1478193,72.6924189,0.9004792406,9640,109.6097092,0.7373027035,394.892,0.7603982787,2.299384472,0
13189,8143,151.1273988,69.51902592,0.887917467,8398,101.8233255,0.5624395635,363.346,0.7750924951,2.173899833,0
8919,5074,144.7017654,45.40401062,0.9494968776,5234,80.37672207,0.5656633222,319.311,0.6253635541,3.18698202,1
4032,8262,133.7801054,80.76468493,0.7972023276,8421,102.5646387,0.6218107925,356.82,0.8154487604,1.656418341,0
11767,8336,150.9624489,71.2332102,0.8816732437,8516,103.0229336,0.6179392142,362.782,0.7959322619,2.119270611,0
1784,6273,148.4983491,54.77342736,0.9294894377,6384,89.3701945,0.5050724638,336.767,0.6950660805,2.711138525,1
6464,6560,160.3884306,53.21790338,0.9433475134,6715,91.39174697,0.7509157509,356.228,0.6496173241,3.013805889,1
2982,5815,145.2175033,51.80786403,0.9341958951,5970,86.04584797,0.6760841763,327.01,0.6833410581,2.803001166,1
9395,5324,149.429854,46.18678501,0.9510338548,5453,82.33302701,0.8287671233,325.91,0.6298723414,3.235337856,1
12563,9331,161.1964782,74.92301846,0.8854192962,9615,108.9981568,0.7988869863,388.35,0.7774839537,2.151494715,0
13806,9147,160.9886484,73.36357012,0.8901301057,9433,107.9181269,0.645609825,384.886,0.7759331647,2.194394959,0
9039,6394,162.9282927,50.97718582,0.9497922974,6562,90.22800923,0.4776632302,355.512,0.6357318454,3.196102141,1
7865,5588,149.6002776,48.22047817,0.9466277747,5659,84.34964479,0.862345679,324.545,0.6666784485,3.102422109,1
13813,8996,159.6839275,72.7637987,0.8901467816,9327,107.023656,0.571828121,387.801,0.7516946539,2.194551828,0
6626,6370,158.0498263,52.27160939,0.9437258842,6516,90.05851376,0.6434343434,348.546,0.6589145389,3.023626557,1
6570,5542,148.0304552,49.01211747,0.9435974871,5711,84.00174734,0.4780883368,327.924,0.6476345058,3.020282796,1
1577,6200,147.041841,54.66681636,0.9283219543,6362,88.84866447,0.7107646452,333.767,0.6993825032,2.68978241,1
10250,5287,150.995342,44.98623439,0.9545873228,5422,82.04643486,0.4765639084,328.916,0.614114249,3.3564788,1
2134,5739,141.8605116,51.75905884,0.9310628559,5890,85.48170417,0.7616456536,321.7,0.6968574814,2.74078615,1
14541,9224,161.856165,73.00301596,0.8925055739,9353,108.3714056,0.6149333333,383.019,0.7901117533,2.217116141,0
17675,8724,163.5485516,68.54984176,0.9079213283,8881,105.393272,0.5675992193,379.562,0.7609569155,2.385834123,0
929,6646,150.0766705,57.72337457,0.9230725413,6945,91.9888581,0.5381376518,358.737,0.6489598925,2.599928913,1
13553,7899,148.7323785,68.03862641,0.8892318859,8095,100.2861863,0.6291517324,362.624,0.754864305,2.185999135,0
9817,6594,167.757646,51.01652845,0.9526373978,6766,91.62827925,0.4343873518,372.263,0.5979420017,3.288299912,1
2544,7040,159.1720036,57.40660859,0.9326982492,7180,94.67632436,0.4855172414,361.331,0.6775979403,2.772712193,1
2158,6093,147.7163822,53.84905963,0.9311863262,6326,88.07864977,0.6611328125,341.045,0.6582906226,2.743156208,1
9712,7332,138.7724066,67.79147794,0.8725592256,7455,96.6198341,0.7644666875,338.051,0.806246552,2.04704796,0
5016,6949,163.2097843,55.74889406,0.9398533802,7212,94.06243457,0.716465615,370.404,0.6364742525,2.927587839,1
7077,5577,148.1462078,48.5713672,0.9447259655,5709,84.26658259,0.7447916667,325.348,0.6620857273,3.050072839,1
18184,5960,151.3979239,51.47459975,0.9404270938,6189,87.112041,0.4923992069,343.371,0.6352269239,2.941216145,0
17294,8571,160.8064631,68.61699347,0.9043906582,8805,104.4649996,0.7763586957,378.914,0.7501706275,2.343537,0
3403,7670,125.5803983,80.21152004,0.7694339099,8041,98.82179571,0.7082833133,349.367,0.7896624132,1.56561549,0
6291,5425,145.6566273,48.4850613,0.9429719031,5552,83.11031543,0.4719443236,326.297,0.6402999159,3.004154751,1
658,5337,132.2542114,52.19539207,0.9188274118,5477,82.43348501,0.5880991736,306.245,0.7151037463,2.533829255,1
3965,6064,150.3210924,52.47891944,0.9370809507,6248,87.86879195,0.6839612001,336.157,0.6743490315,2.864409062,1
14323,8622,156.9283131,70.99697914,0.8918066996,8798,104.7753375,0.806171108,374.887,0.7709338612,2.210351975,0
752,6103,142.2646686,55.60482157,0.9204523692,6257,88.1508987,0.8015497767,328.714,0.7097686806,2.558495192,1
16672,8098,155.2631207,67.43854881,0.9007441415,8259,101.5415867,0.8196356275,366.169,0.758969788,2.302290358,0
17891,8777,165.7276617,68.12356896,0.9116094982,8973,105.7129296,0.685703125,384.554,0.7458324865,2.432750724,0
5497,6538,159.6503645,53.99058418,0.941081392,6742,91.23836991,0.4625070741,361.502,0.6286853953,2.957003836,1
8349,6259,159.9789455,50.99157823,0.9478424205,6417,89.27041117,0.4499640546,353.316,0.6300691351,3.13736015,1
2875,5158,136.7809039,48.91882425,0.9338581297,5315,81.03930881,0.5158,309.745,0.6755890356,2.796079137,1
13593,9263,161.4963418,73.84311294,0.88934167,9514,108.6002666,0.639886709,385.945,0.7814670845,2.187019688,0
7512,6041,154.7418342,50.25309099,0.9457983834,6219,87.70199593,0.4672803218,345.814,0.6347950873,3.079250076,1
11211,9063,156.2644617,74.6158936,0.8786330942,9291,107.4214597,0.5903849912,379.242,0.7918610611,2.094251696,0
9538,5681,155.0501335,47.69872307,0.9515047041,5865,85.0486558,0.7900152969,344.592,0.6012073369,3.250613927,1
11200,6885,137.2712414,65.55365151,0.878605484,7154,93.62827706,0.5818965517,344.414,0.7293772536,2.09402891,0
6603,6440,159.3601371,52.72685466,0.9436777391,6682,90.55198876,0.5574792244,356.428,0.6370185864,3.022371391,1
2086,6212,148.3690268,54.20026131,0.9308870559,6337,88.93460548,0.5368593899,333.712,0.7009671464,2.73742272,1
17813,6340,140.1142914,58.11597938,0.9099237663,6468,89.84619476,0.6114969136,329.286,0.734771984,2.410942618,0
7342,6597,162.7622967,53.06994173,0.9453497816,6734,91.64912044,0.7929086538,359.04,0.6430884026,3.066939428,1
7114,7147,168.5353116,55.22773752,0.9447844747,7305,95.39309737,0.510281308,371.662,0.6501855703,3.051642512,1
10037,5305,151.9986062,45.78054747,0.9535639664,5530,82.1859829,0.4385747354,333.103,0.6008113995,3.320157024,1
4408,5764,146.8123859,50.78065878,0.938275767,5935,85.66768782,0.6949602122,330.674,0.6624204608,2.891108337,1
12896,7639,146.0739717,67.51543036,0.886775565,7802,98.62188845,0.5839767602,350.883,0.7796895599,2.163564253,0
3657,6298,152.5843269,53.61073728,0.9362436113,6484,89.54810245,0.568001443,345.181,0.6642304107,2.846152368,1
12685,9288,160.8513682,74.61866116,0.8858885112,9645,108.746719,0.5972222222,387.997,0.7753099106,2.155645326,0
3571,6420,153.9747354,54.22329606,0.9359409052,6580,90.41127074,0.7086092715,347.115,0.669573303,2.839641751,1
4190,5831,147.3446322,51.22442262,0.9376242257,5964,86.16414443,0.5359375,331.404,0.6671713886,2.876452768,1
8092,6733,164.3812956,52.72846469,0.9471573729,6923,92.58899424,0.5316225819,368.032,0.624665204,3.117505821,1
3290,5943,147.8748043,52.36360327,0.9352046588,6107,86.98771531,0.5195838433,335.845,0.6621216983,2.823999783,1
11770,9146,158.1441494,74.61941931,0.8816818779,9303,107.9122276,0.5963745436,377.487,0.806560708,2.119343073,0
10538,9376,157.8650363,76.17458278,0.875879559,9589,109.2606698,0.6056456301,382.556,0.8050770138,2.072410908,0
577,4999,126.9098,50.70687546,0.9167111808,5101,79.78047684,0.7841568627,289.183,0.7511859963,2.502812465,1
10422,5854,160.4142017,47.35611879,0.9554319254,6006,86.33391162,0.4219099099,350.514,0.5987587102,3.387401793,1
3025,5467,141.3451687,50.37583883,0.9343323383,5648,83.4314125,0.4844054581,327.082,0.6421635467,2.805812707,1
2147,6706,154.2206666,56.23710777,0.9311432843,6837,92.40316221,0.811667877,348.992,0.6918986286,2.742329268,1
3650,5685,144.7222276,50.8623362,0.9362074073,5861,85.07859197,0.5086793128,331.057,0.6518306573,2.845371221,1
17719,8614,162.5883481,67.96363969,0.9084421866,8744,104.7267179,0.8085985168,375.912,0.766023957,2.392284299,0
5643,4951,137.492403,46.34660321,0.9414742789,5075,79.39653006,0.4832129612,306.182,0.6636566939,2.966612296,1
1945,6085,147.8781212,54.24615604,0.9302879274,6301,88.02080794,0.4857120051,337.537,0.6711624866,2.726057145,1
2752,5611,142.9825181,51.28971837,0.9334478193,5781,84.52305653,0.4701692643,324.354,0.6702111003,2.787742313,1
3887,6402,154.3865854,53.98645112,0.9368678703,6558,90.28443701,0.511627907,344.38,0.6783435352,2.859728361,1
9076,6949,134.9667245,66.43227039,0.8704752355,7173,94.06243457,0.7096609477,332.429,0.7901951674,2.031644015,0
13777,9044,159.7821042,72.85242328,0.8900061201,9263,107.3087995,0.6222222222,382.522,0.776707649,2.193229779,0
12316,9605,162.4696047,75.83663238,0.8843764887,9792,110.5869153,0.7700016033,390.245,0.7925607089,2.142363125,0
7110,5019,141.3146009,46.30998536,0.9447789095,5166,79.9399104,0.5315048184,313.722,0.6408215524,3.051493102,1
8355,6996,169.0461059,53.87474257,0.9478561377,7231,94.37999711,0.7186440678,378.02,0.6152195239,3.137761738,1
10075,6435,167.234496,50.25911681,0.9537721103,6638,90.51682976,0.4506302521,363.014,0.6136371815,3.327445976,1
9927,4232,135.5308803,41.00218087,0.9531398079,4469,73.40537959,0.4637300022,298.458,0.5970202669,3.305455402,1
425,5943,136.3800864,56.49175078,0.9101754853,6121,86.98771531,0.6015182186,321.893,0.7207630748,2.414159316,1
11903,6384,133.1612797,62.64756548,0.88241928,6616,90.15742484,0.5773195876,328.098,0.7452390032,2.125561922,0
8243,6286,160.2587816,51.20594413,0.9475794095,6460,89.46275079,0.4578962704,352.87,0.6343877173,3.129690982,1
15768,7385,147.1885813,65.11557694,0.8968200242,7550,96.96841773,0.7489858012,353.004,0.7447338783,2.260420443,0
17759,7526,152.8064044,63.64375444,0.9091360547,7786,97.88973804,0.535963538,361.429,0.7239825285,2.400964647,0
5569,7123,165.6927999,55.94529407,0.9412736389,7300,95.23279518,0.4735407526,371.715,0.647817439,2.961693251,1
8095,7533,139.7733714,69.82872248,0.8662646954,7654,97.93525152,0.6923713235,341.931,0.809656634,2.001660155,0
9098,5902,156.93066,49.01653171,0.9499686851,6029,86.68713741,0.7984307359,342.541,0.6320973166,3.201586375,1
9805,5909,125.269127,61.14136154,0.8727988694,6008,86.73852933,0.5972306448,303.205,0.8077019595,2.048844249,0
11087,8832,154.1168754,73.73592061,0.8781193878,9097,106.0436309,0.7122580645,374.763,0.7902336349,2.090119363,0
16255,8112,154.4801347,67.74912663,0.898700905,8325,101.6293225,0.5735294118,365.933,0.7612628802,2.280178984,0
1528,6075,146.2100892,54.45100977,0.9280658133,6221,87.94845214,0.4802371542,334.328,0.6829841823,2.685167635,1
3430,6581,117.0142185,74.56970482,0.7706402281,6827,91.5379126,0.6066556047,315.559,0.830501866,1.569192459,0
8665,6280,159.6552481,50.44646258,0.9487687768,6422,89.4200444,0.6911732335,351.49,0.6387686014,3.164845263,1
6699,6841,164.2856487,54.26178138,0.9438797703,7071,93.32862222,0.6829390037,367.021,0.6381865192,3.02764938,1
13111,9027,159.0626048,73.25150564,0.8876493448,9292,107.2078979,0.7016712009,383.232,0.7723777868,2.171458504,0
4246,5230,140.3843413,48.73370271,0.937811519,5355,81.6029584,0.8179543322,313.19,0.670032362,2.880641804,1
17025,8011,154.9178097,66.70310079,0.9025567571,8239,100.9946632,0.793325411,363.432,0.7621672224,2.322497872,0
17337,5659,131.4977763,56.01515059,0.9047335535,5773,84.88381815,0.7833610188,310.436,0.7379134056,2.347539459,0
7947,7012,168.012706,54.06730559,0.9468060156,7216,94.48786,0.5183323477,373.837,0.6305030702,3.107473254,1
4813,6019,151.5362198,51.98035975,0.9393271225,6208,87.54215453,0.4919091206,339.279,0.6570830261,2.915259158,1
3044,6005,147.5106617,52.55020461,0.9343918884,6149,87.44028514,0.4982988964,330.836,0.6894413913,2.807042576,1
4709,4555,131.0683522,45.06672444,0.939027741,4660,76.15514511,0.7726887193,293.723,0.6634715956,2.908317697,1
1769,6401,150.1240935,55.39337475,0.9294357833,6556,90.27738546,0.7507623739,339.126,0.6994159248,2.710145286,1
10882,7339,140.2339182,67.31818457,0.8772454516,7473,96.6659455,0.7280753968,339.838,0.7985513962,2.083150624,0
10802,6650,173.3899498,49.85543909,0.9577705467,6873,92.01653641,0.7380688124,381.403,0.5744646375,3.477854231,1
8391,6767,166.2261568,52.92790978,0.9479534207,6972,92.82247572,0.4603401361,368.903,0.6248584777,3.140614421,1
11293,9347,158.9761346,75.80810795,0.8789835315,9904,109.0915672,0.7397119342,409.042,0.7020148521,2.097086167,0
745,5785,138.5877164,54.21416447,0.9203098296,5946,85.82360262,0.5211711712,316.959,0.7236141509,2.556300881,1
6276,6208,155.1851945,51.67078692,0.9429402132,6357,88.90596771,0.5143330572,344.793,0.6562127917,3.003344902,1
11433,9684,161.9987134,77.05315092,0.8796397579,10118,111.0407662,0.5730516599,411.314,0.7193125886,2.102428148,0
5490,6521,158.055036,53.45703294,0.9410678468,6664,91.11967445,0.5053080201,354.52,0.6519924744,2.956674309,1
1494,4481,125.6535193,46.85924872,0.9278617776,4865,75.53400823,0.519596475,300.49,0.6236267857,2.681509472,1
17163,8001,155.4302067,66.62555703,0.9034694113,8237,100.9316085,0.7770979021,368.245,0.7414475201,2.332891665,0
10447,5307,153.9984972,45.41127329,0.9555338996,5465,82.20147361,0.4156484962,338.696,0.5813515254,3.391195313,1
10426,6782,135.1804149,65.30560763,0.8755653906,6957,92.92529576,0.5897391304,331.117,0.7773286813,2.069966422,0
6909,7731,139.5111123,71.61592509,0.8581883616,7887,99.21398551,0.7287895928,344.395,0.8190904492,1.948045942,0
730,6204,143.4375722,56.19447999,0.9200633577,6376,88.8773207,0.6070450098,335.365,0.6931802514,2.552520679,1
8942,6401,163.998007,51.4345776,0.9495455081,6619,90.27738546,0.5169601034,361.266,0.6163160961,3.188477765,1
10629,6464,168.7861854,49.21673759,0.9565427227,6572,90.72056226,0.4249835634,362.449,0.6183258455,3.429446844,1
17723,9876,174.1943109,72.80111738,0.9084789969,10073,112.1361393,0.6144848183,411.169,0.734091538,2.39274227,0
2451,6905,157.2702554,56.88356644,0.9322972167,7079,93.76416723,0.7327037351,353.384,0.6948319537,2.764774876,1
4707,6670,159.2410546,54.75511761,0.9390244021,6917,92.15480326,0.5969214247,363.326,0.6349547009,2.908240572,1
13628,8023,150.1119714,68.59795142,0.8894777133,8171,101.0702769,0.576199368,357.624,0.7883032977,2.188286505,0
18079,8220,163.4321902,64.70309529,0.9182928613,8429,102.3036121,0.6505223172,376.268,0.7296038409,2.525879008,0
15216,8778,159.3493077,71.1258814,0.8948574728,9005,105.7189516,0.7987261146,379.228,0.7670163988,2.240384296,0
13718,8478,154.7991006,70.64848786,0.8897807492,8705,103.8967028,0.641107078,377.246,0.7486071816,2.19111697,0
18161,6777,152.9795946,56.84444698,0.9284001823,6950,92.89103506,0.5084783914,353.002,0.6834283932,2.691196813,0
14106,9146,161.3849728,73.25495084,0.8910453335,9362,107.9122276,0.5676162105,384.387,0.7778640103,2.203058919,0
11263,5587,163.1759385,44.33815022,0.9623763786,5800,84.34209706,0.5320952381,345.892,0.5868235041,3.680260401,1
17521,7082,147.253843,62.24868442,0.9062554609,7234,94.95831957,0.7823685373,344.833,0.7484247578,2.365573577,0
5850,5775,149.3503349,50.15482533,0.9419261893,5951,85.74939283,0.5628654971,335.067,0.6463958181,2.977785964,1
11617,8475,151.5211266,71.76038868,0.8807401124,8635,103.8783189,0.6487293325,362.549,0.8102446046,2.111486983,0
11651,9007,156.9923241,74.27703411,0.8809951694,9221,107.0890684,0.5876557709,379.565,0.7856293666,2.11360518,0
4992,5440,143.2608598,48.96170407,0.9397850494,5609,83.22513517,0.7492080981,315.639,0.6861632374,2.925977814,1
837,6568,148.583394,57.58053961,0.9218570447,6715,91.44745666,0.634589372,340.573,0.7115781079,2.580444627,1
3070,6338,151.7913479,54.03454491,0.934493923,6459,89.83202232,0.828496732,341.631,0.6824134131,2.809153813,1
1711,6517,150.8033652,55.77594481,0.9290879947,6650,91.09172363,0.7703309693,345.452,0.6862496915,2.70373484,1
13074,8353,152.7383452,70.37778023,0.8875177699,8522,103.1279299,0.5764665286,369.268,0.7697842073,2.17026375,0
2203,6678,154.2430556,56.16069601,0.9313578343,6859,92.21005195,0.4953271028,351.454,0.6793902308,2.746459117,1
11722,8001,148.0278147,69.91487417,0.8814330244,8266,100.9316085,0.6884357253,359.795,0.7766831565,2.117257829,0
6881,6193,156.5639314,51.51973062,0.9443072273,6370,88.7984938,0.5859035005,353.178,0.6239124591,3.038912074,1
9234,5600,152.9609717,47.5519899,0.950450276,5747,84.44016491,0.7102993404,332.782,0.6354453939,3.216710217,1
6917,5319,144.3167583,47.46495371,0.9443667532,5428,82.29435666,0.485842163,318.679,0.6581622408,3.040490868,1
2535,6712,155.0612029,55.9432318,0.9326503222,6867,92.4444905,0.8071188071,353.086,0.6765514294,2.771759834,1
13802,9223,161.786796,73.732052,0.8901150399,9645,108.3655311,0.7116512346,394.561,0.7444812449,2.194253267,0
12734,8679,155.7652178,72.20853998,0.8860587617,8956,105.1211016,0.7886415266,374.688,0.776855033,2.157157835,0
7019,6747,163.0459641,53.51063966,0.9446104859,6916,92.68520491,0.5727504244,362.407,0.6455463337,3.046982154,1
13459,8415,153.9483112,70.54818104,0.8888187649,8585,103.5099549,0.5700447094,371.701,0.7653789704,2.182172651,0
11599,8925,156.1399873,73.99933125,0.8805628423,9186,106.6004828,0.6136551155,380.654,0.7740291083,2.110018897,0
16095,8620,158.7696491,69.82095182,0.8981140607,8782,104.7631847,0.5868736383,375.421,0.7685639425,2.273954236,0
7792,5427,147.5421444,47.63402005,0.9464500557,5623,83.12563389,0.491175672,327.235,0.6368691163,3.097411141,1
14998,9103,162.2180026,72.64471992,0.8941229474,9336,107.6582536,0.7951607268,385.042,0.7715750892,2.233032253,0
9239,6890,168.9179272,52.50650659,0.9504621406,7027,93.66226809,0.437515875,370.998,0.6290511333,3.217085619,1
12620,8284,151.640188,70.41631007,0.8856442133,8479,102.7011022,0.6206173209,363.07,0.7897128846,2.153481031,0
5225,5776,148.1616196,50.37688237,0.9404207218,5901,85.7568167,0.4982746722,328.131,0.674128246,2.941063691,1
16358,8302,156.8801369,68.64476672,0.8991883041,8614,102.8126194,0.6218726592,374.284,0.7447149439,2.28539107,0
7094,5371,146.416828,47.99410105,0.9447503048,5523,82.69564435,0.6440047962,326.787,0.63202677,3.050725503,1
7232,5637,150.3696232,49.1687669,0.9450291704,5836,84.71865977,0.4601632653,338.13,0.6195701556,3.058234581,1
9265,7047,170.8923387,53.07545391,0.9505477961,7218,94.72338186,0.54375,376.02,0.6263141814,3.219799853,1
14049,7980,150.3754506,68.30691716,0.8908780904,8237,100.7990653,0.6132329209,362.492,0.763160533,2.201467389,0
16962,8874,162.567678,70.12465363,0.9021814761,9036,106.2954737,0.6614490161,381.007,0.7681806774,2.318267109,0
7406,5695,151.5115474,49.33009595,0.9455123005,5885,85.15338635,0.5455503401,337.15,0.6295891926,3.071381567,1
10307,6416,167.6595999,49.78833934,0.9548896514,6546,90.38310085,0.8639913816,356.558,0.6341819094,3.36744712,1
16694,8552,159.1525883,69.09291167,0.9008502379,8742,104.3491475,0.6811628833,377.352,0.7547171935,2.303457539,0
16600,6877,142.6499246,62.06586525,0.9003859193,7025,93.57386574,0.6482843137,335.786,0.7664498054,2.298363586,0
8261,6322,159.4732155,50.93685865,0.9476176334,6445,89.71856219,0.7843672457,349.868,0.6490167581,3.130801932,1
12553,7441,143.3170332,66.62530622,0.8853733912,7582,97.33537616,0.8118930715,343.857,0.7908341756,2.151090049,0
13686,9022,160.0207292,73.06522152,0.8896728776,9245,107.1782029,0.6017073496,382.184,0.7761893575,2.190108041,0
11901,10144,166.2241986,78.20505817,0.8824109878,10399,113.6474458,0.6204281346,403.974,0.7811101396,2.125491656,0
13631,9148,160.5583713,73.3691428,0.8894859986,9376,107.9240258,0.7881450849,382.925,0.7839864884,2.188363735,0
2044,6573,151.81122,55.52900793,0.9307026387,6712,91.48225799,0.5371853547,347.458,0.6841776222,2.733908379,1
7727,6252,158.3990099,51.20235014,0.9463138841,6414,89.22047766,0.5383621803,349.755,0.6422453519,3.093588663,1
5029,6681,159.8939581,54.59854301,0.9398936896,6896,92.23076167,0.8030048077,359.941,0.64802043,2.928538919,1
6293,5990,152.2096579,50.66234311,0.942981274,6121,87.33100751,0.7395061728,341.492,0.6454693404,3.00439436,1
10337,6573,170.1481269,50.43645847,0.955055587,6744,91.48225799,0.4804824561,369.199,0.6059718701,3.373514559,1
8255,6074,157.4270931,50.28798188,0.9476076362,6256,87.94121329,0.7089169001,350.787,0.6202941297,3.130511251,1
5027,5069,139.4399232,47.6155947,0.9398899538,5230,80.33711006,0.4965713166,312.606,0.6518347906,2.928450734,1
12275,8649,154.2425269,72.03985163,0.8842278958,8823,104.9392625,0.7639109698,370.586,0.7914030945,2.141072246,0
5764,6071,152.2915433,51.22526776,0.9417323459,6205,87.91949315,0.4968085106,337.808,0.6685443705,2.972977009,1
7046,7158,134.6337261,68.79639281,0.8595870753,7354,95.46647925,0.6882692308,342.642,0.7661615717,1.956988158,0
7905,6171,157.0842507,50.59023978,0.9467199395,6406,88.64062968,0.5066502463,345.952,0.6479384,3.10503076,1
7093,6646,129.774396,66.11513138,0.8604931187,6792,91.9888581,0.6268628561,326.054,0.7855812984,1.962854694,0
16946,9286,166.6384661,71.92885569,0.9020430055,9557,108.7350101,0.5481700118,394.12,0.751245001,2.31671232,0
2713,7155,161.0498317,57.82341248,0.9333219796,7320,95.44647161,0.5556849953,363.608,0.6800684735,2.785201094,1
11120,5674,162.4614632,45.11411771,0.9606703913,5855,84.99624213,0.4196745562,355.15,0.565295538,3.601122475,1
7345,5117,142.6850557,46.51870818,0.9453615998,5287,80.71658287,0.4574059176,323.252,0.6153792382,3.067261782,1
1120,6074,143.4191265,54.44312969,0.9251471951,6215,87.94121329,0.5361935028,327.03,0.7136897556,2.634292468,1
7898,7217,170.5354805,54.92692067,0.9467107537,7399,95.8591143,0.4620358515,383.146,0.6177858793,3.104770455,1
4573,6427,155.1564138,53.47478894,0.9387309497,6541,90.46054695,0.4750184775,347.246,0.6697977133,2.901487166,1
10509,6907,135.9510988,65.65096705,0.875674769,7081,93.77774542,0.5934358622,330.778,0.7932792346,2.070816394,0
8814,5947,155.724735,49.02733376,0.9491469786,6072,87.01698439,0.5506481481,340.79,0.6434786136,3.176283984,1
13618,8690,156.7796838,71.65467859,0.8894458401,8978,105.1876972,0.6798623064,377.294,0.7671315472,2.187989492,0
15743,8127,154.2031118,68.24171112,0.896746634,8371,101.7232411,0.5683216783,367.548,0.7559829416,2.259660686,0
13260,6988,140.1301586,64.3944434,0.8881606545,7170,94.32601941,0.6539397342,338.631,0.7657893709,2.176121901,0
1571,6219,147.4814334,54.83829522,0.9283000972,6412,88.98469941,0.5862556561,337.572,0.6858001682,2.689387642,1
5097,6533,157.1474125,53.57136103,0.9401000067,6659,91.20347551,0.4778029694,357.005,0.6441305908,2.933422065,1
5621,6238,154.5868181,52.13437326,0.9414151972,6450,89.1205267,0.5274818197,349.846,0.6404738595,2.965161149,1
14201,8677,157.0889316,71.20304228,0.8913753995,8894,105.1089888,0.5889100041,374.054,0.7793110871,2.20621095,0
10667,4747,147.928786,43.00794733,0.9568038795,5192,77.743605,0.4883744856,318.932,0.5864525826,3.439568618,1
14816,9699,166.7613296,74.86863477,0.8935534577,9949,111.126731,0.7087321885,399.846,0.762344571,2.227385742,0
12883,8805,156.7510615,72.46552767,0.8867252048,9036,105.8814157,0.6133751306,375.361,0.7853096415,2.163112124,0
2610,5106,135.4759813,48.77365284,0.9329457532,5295,80.62977809,0.4921920185,309.466,0.6699845556,2.777646812,1
10437,9056,155.170802,74.95726626,0.8755856216,9290,107.379967,0.5965744401,376.784,0.8016067641,2.070123548,0
12009,8046,148.1464882,69.57668283,0.8828538254,8238,101.2150452,0.5986607143,358.78,0.7854769429,2.129254834,0
4731,5736,147.5418181,50.70409252,0.9390944595,5872,85.45935893,0.7857534247,328.499,0.6679606874,2.909860147,1
